index,true_name,image_path,phase,status,matched,pred_id,pred_name,pred_bucket,similarity,correct,faces,width,height,box,detect_ms,recognize_ms,enroll_ms,total_ms,esp_err,error
343,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_18_crop_128.png,test,ok,True,12,Face_4,Face_4,0.682766,yes,1,128,128,"{""x"": 8, ""y"": 0, ""w"": 91, ""h"": 119}",54,567,,621,,
344,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_11_crop_128.png,test,ok,True,12,Face_4,Face_4,0.80664,yes,1,128,128,"{""x"": 18, ""y"": 2, ""w"": 96, ""h"": 120}",53,566,,619,,
345,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_01_crop_128.png,test,ok,True,11,Face_4,Face_4,0.524318,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 89, ""h"": 128}",53,567,,621,,
346,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_12_crop_128.png,test,ok,False,,,__no_face__,,no,0,128,128,"""""",46,,,,,no_face
347,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_13_crop_128.png,test,ok,False,,,__no_face__,,no,0,128,128,"""""",46,,,,,no_face
348,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_19_crop_128.png,test,ok,True,12,Face_4,Face_4,0.532499,yes,1,128,128,"{""x"": 40, ""y"": 0, ""w"": 88, ""h"": 123}",53,565,,618,,
349,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_19_crop_128.png,test,ok,True,12,Face_4,Face_4,0.694619,yes,1,128,128,"{""x"": 24, ""y"": 0, ""w"": 99, ""h"": 120}",54,566,,621,,
350,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_09_crop_128.png,test,ok,True,11,Face_4,Face_4,0.764408,yes,1,128,128,"{""x"": 31, ""y"": 0, ""w"": 97, ""h"": 128}",53,566,,620,,
351,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_00_crop_128.png,test,ok,True,11,Face_4,Face_4,0.66631,yes,1,128,128,"{""x"": 4, ""y"": 2, ""w"": 91, ""h"": 120}",53,566,,620,,
352,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_06_crop_128.png,test,ok,True,11,Face_4,Face_4,0.801415,yes,1,128,128,"{""x"": 11, ""y"": 2, ""w"": 89, ""h"": 114}",53,567,,621,,
353,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_10_crop_128.png,test,ok,True,11,Face_4,Face_4,0.522446,yes,1,128,128,"{""x"": 38, ""y"": 0, ""w"": 90, ""h"": 120}",54,566,,620,,
354,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_04_crop_128.png,test,ok,True,11,Face_4,Face_4,0.884967,yes,1,128,128,"{""x"": 21, ""y"": 0, ""w"": 91, ""h"": 118}",53,564,,618,,
355,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_10_crop_128.png,test,ok,True,12,Face_4,Face_4,0.602363,yes,1,128,128,"{""x"": 1, ""y"": 0, ""w"": 96, ""h"": 125}",53,567,,621,,
356,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_04_crop_128.png,test,ok,True,11,Face_4,Face_4,0.815706,yes,1,128,128,"{""x"": 24, ""y"": 0, ""w"": 98, ""h"": 118}",53,567,,621,,
357,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_18_crop_128.png,test,ok,True,10,Face_4,Face_4,0.76204,yes,1,128,128,"{""x"": 12, ""y"": 1, ""w"": 94, ""h"": 116}",53,567,,621,,
358,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_15_crop_128.png,test,ok,True,11,Face_4,Face_4,0.678709,yes,1,128,128,"{""x"": 41, ""y"": 0, ""w"": 87, ""h"": 121}",54,564,,618,,
359,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_11_crop_128.png,test,ok,True,11,Face_4,Face_4,0.669944,yes,1,128,128,"{""x"": 29, ""y"": 0, ""w"": 95, ""h"": 126}",53,566,,620,,
360,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_16_crop_128.png,test,ok,True,12,Face_4,Face_4,0.696623,yes,1,128,128,"{""x"": 35, ""y"": 0, ""w"": 93, ""h"": 117}",53,567,,621,,
361,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_02_crop_128.png,test,ok,True,11,Face_4,Face_4,0.684777,yes,1,128,128,"{""x"": 33, ""y"": 0, ""w"": 95, ""h"": 124}",53,566,,620,,
362,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_00_crop_128.png,test,ok,True,11,Face_4,Face_4,0.70569,yes,1,128,128,"{""x"": 9, ""y"": 1, ""w"": 94, ""h"": 117}",53,566,,620,,
363,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_05_crop_128.png,test,ok,True,11,Face_4,Face_4,0.86678,yes,1,128,128,"{""x"": 12, ""y"": 0, ""w"": 92, ""h"": 116}",53,566,,620,,
364,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_14_crop_128.png,test,ok,True,11,Face_4,Face_4,0.755668,yes,1,128,128,"{""x"": 23, ""y"": 0, ""w"": 103, ""h"": 116}",53,565,,619,,
365,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_02_080_02_crop_128.png,test,ok,False,,,__no_face__,,no,0,128,128,"""""",46,,,,,no_face
366,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_14_crop_128.png,test,ok,False,-1,,__stranger__,0,no,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 100, ""h"": 126}",53,564,,618,,
367,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_02_010_02_crop_128.png,test,ok,False,-1,,__stranger__,0,no,1,128,128,"{""x"": 11, ""y"": 0, ""w"": 89, ""h"": 126}",53,566,,620,,
368,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_08_crop_128.png,test,ok,True,12,Face_4,Face_4,0.636019,yes,1,128,128,"{""x"": 39, ""y"": 0, ""w"": 83, ""h"": 121}",53,565,,619,,
369,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_19_crop_128.png,test,ok,True,12,Face_4,Face_4,0.666969,yes,1,128,128,"{""x"": 7, ""y"": 0, ""w"": 96, ""h"": 119}",54,566,,620,,
370,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_07_crop_128.png,test,ok,True,11,Face_4,Face_4,0.822175,yes,1,128,128,"{""x"": 6, ""y"": 0, ""w"": 91, ""h"": 119}",54,564,,618,,
371,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_00_crop_128.png,test,ok,True,11,Face_4,Face_4,0.517008,yes,1,128,128,"{""x"": 38, ""y"": 0, ""w"": 90, ""h"": 121}",53,565,,619,,
372,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_03_crop_128.png,test,ok,True,11,Face_4,Face_4,0.700157,yes,1,128,128,"{""x"": 4, ""y"": 0, ""w"": 91, ""h"": 123}",53,567,,621,,
373,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_19_crop_128.png,test,ok,True,12,Face_4,Face_4,0.677331,yes,1,128,128,"{""x"": 20, ""y"": 5, ""w"": 92, ""h"": 115}",53,566,,620,,
374,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_07_crop_128.png,test,ok,True,11,Face_4,Face_4,0.608265,yes,1,128,128,"{""x"": 5, ""y"": 0, ""w"": 95, ""h"": 122}",53,566,,620,,
375,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_18_crop_128.png,test,ok,True,12,Face_4,Face_4,0.655863,yes,1,128,128,"{""x"": 27, ""y"": 0, ""w"": 101, ""h"": 123}",53,566,,620,,
376,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_240_14_crop_128.png,test,ok,False,,,__no_face__,,no,0,128,128,"""""",45,,,,,no_face
377,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_08_crop_128.png,test,ok,True,11,Face_4,Face_4,0.818257,yes,1,128,128,"{""x"": 28, ""y"": 0, ""w"": 97, ""h"": 125}",54,566,,620,,
378,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_14_crop_128.png,test,ok,True,11,Face_4,Face_4,0.744337,yes,1,128,128,"{""x"": 33, ""y"": 0, ""w"": 94, ""h"": 123}",55,566,,621,,
379,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_04_crop_128.png,test,ok,True,11,Face_4,Face_4,0.82036,yes,1,128,128,"{""x"": 7, ""y"": 0, ""w"": 96, ""h"": 122}",53,567,,621,,
380,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_00_crop_128.png,test,ok,True,12,Face_4,Face_4,0.635543,yes,1,128,128,"{""x"": 32, ""y"": 0, ""w"": 95, ""h"": 123}",53,567,,621,,
381,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_07_crop_128.png,test,ok,True,10,Face_4,Face_4,0.922773,yes,1,128,128,"{""x"": 19, ""y"": 0, ""w"": 92, ""h"": 119}",54,566,,621,,
382,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_15_crop_128.png,test,ok,True,11,Face_4,Face_4,0.801734,yes,1,128,128,"{""x"": 23, ""y"": 0, ""w"": 99, ""h"": 122}",53,567,,621,,
383,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_13_crop_128.png,test,ok,True,11,Face_4,Face_4,0.608564,yes,1,128,128,"{""x"": 9, ""y"": 6, ""w"": 87, ""h"": 114}",55,567,,622,,
384,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_15_crop_128.png,test,ok,True,11,Face_4,Face_4,0.791238,yes,1,128,128,"{""x"": 13, ""y"": 3, ""w"": 92, ""h"": 113}",53,565,,619,,
385,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_16_crop_128.png,test,ok,True,11,Face_4,Face_4,0.717145,yes,1,128,128,"{""x"": 7, ""y"": 0, ""w"": 92, ""h"": 117}",54,564,,618,,
386,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_00_crop_128.png,test,ok,True,12,Face_4,Face_4,0.67327,yes,1,128,128,"{""x"": 22, ""y"": 0, ""w"": 104, ""h"": 123}",54,570,,624,,
387,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_00_crop_128.png,test,ok,True,11,Face_4,Face_4,0.533426,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 96, ""h"": 128}",53,566,,620,,
388,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_12_crop_128.png,test,ok,True,12,Face_4,Face_4,0.728999,yes,1,128,128,"{""x"": 14, ""y"": 3, ""w"": 88, ""h"": 118}",53,567,,621,,
389,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_06_crop_128.png,test,ok,True,10,Face_4,Face_4,0.878908,yes,1,128,128,"{""x"": 25, ""y"": 0, ""w"": 94, ""h"": 117}",54,565,,619,,
390,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_19_crop_128.png,test,ok,True,12,Face_4,Face_4,0.612054,yes,1,128,128,"{""x"": 34, ""y"": 0, ""w"": 93, ""h"": 122}",53,566,,620,,
391,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_15_crop_128.png,test,ok,True,10,Face_4,Face_4,0.719405,yes,1,128,128,"{""x"": 30, ""y"": 0, ""w"": 97, ""h"": 123}",53,567,,620,,
392,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_04_crop_128.png,test,ok,True,11,Face_4,Face_4,0.632948,yes,1,128,128,"{""x"": 2, ""y"": 0, ""w"": 98, ""h"": 123}",53,567,,621,,
393,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_09_crop_128.png,test,ok,True,12,Face_4,Face_4,0.754241,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 95, ""h"": 120}",54,569,,623,,
394,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_02_crop_128.png,test,ok,True,11,Face_4,Face_4,0.55002,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 94, ""h"": 128}",53,566,,620,,
395,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_02_crop_128.png,test,ok,True,11,Face_4,Face_4,0.604824,yes,1,128,128,"{""x"": 39, ""y"": 0, ""w"": 86, ""h"": 123}",54,569,,623,,
396,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_05_crop_128.png,test,ok,True,11,Face_4,Face_4,0.671327,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 99, ""h"": 122}",54,567,,621,,
397,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_11_crop_128.png,test,ok,True,11,Face_4,Face_4,0.753108,yes,1,128,128,"{""x"": 28, ""y"": 0, ""w"": 100, ""h"": 119}",53,566,,620,,
398,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_16_crop_128.png,test,ok,True,11,Face_4,Face_4,0.79442,yes,1,128,128,"{""x"": 23, ""y"": 0, ""w"": 99, ""h"": 119}",53,565,,619,,
399,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_041_11_crop_128.png,test,ok,True,12,Face_4,Face_4,0.718218,yes,1,128,128,"{""x"": 7, ""y"": 1, ""w"": 89, ""h"": 121}",54,567,,621,,
400,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_00_crop_128.png,test,ok,True,12,Face_4,Face_4,0.74952,yes,1,128,128,"{""x"": 21, ""y"": 4, ""w"": 90, ""h"": 115}",53,568,,622,,
401,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_17_crop_128.png,test,ok,True,12,Face_4,Face_4,0.792251,yes,1,128,128,"{""x"": 19, ""y"": 4, ""w"": 93, ""h"": 116}",53,568,,622,,
402,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_17_crop_128.png,test,ok,True,12,Face_4,Face_4,0.786599,yes,1,128,128,"{""x"": 9, ""y"": 0, ""w"": 95, ""h"": 119}",53,567,,621,,
403,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_050_10_crop_128.png,test,ok,True,12,Face_4,Face_4,0.804651,yes,1,128,128,"{""x"": 13, ""y"": 2, ""w"": 91, ""h"": 115}",53,565,,619,,
404,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_16_crop_128.png,test,ok,True,12,Face_4,Face_4,0.736103,yes,1,128,128,"{""x"": 32, ""y"": 0, ""w"": 96, ""h"": 123}",53,567,,621,,
405,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_06_crop_128.png,test,ok,True,11,Face_4,Face_4,0.689263,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 98, ""h"": 124}",54,565,,620,,
406,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_140_13_crop_128.png,test,ok,True,10,Face_4,Face_4,0.755927,yes,1,128,128,"{""x"": 25, ""y"": 0, ""w"": 103, ""h"": 125}",53,567,,621,,
407,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_190_15_crop_128.png,test,ok,True,11,Face_4,Face_4,0.508375,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 100, ""h"": 123}",53,566,,620,,
408,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_04_crop_128.png,test,ok,True,11,Face_4,Face_4,0.782371,yes,1,128,128,"{""x"": 27, ""y"": 0, ""w"": 101, ""h"": 126}",53,566,,620,,
409,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_16_crop_128.png,test,ok,True,10,Face_4,Face_4,0.808036,yes,1,128,128,"{""x"": 22, ""y"": 3, ""w"": 91, ""h"": 114}",53,566,,620,,
410,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_130_10_crop_128.png,test,ok,True,11,Face_4,Face_4,0.702299,yes,1,128,128,"{""x"": 32, ""y"": 0, ""w"": 96, ""h"": 125}",53,565,,619,,
411,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_051_13_crop_128.png,test,ok,True,12,Face_4,Face_4,0.770786,yes,1,128,128,"{""x"": 24, ""y"": 4, ""w"": 89, ""h"": 116}",53,567,,621,,
412,Face_4,D:\Project_TotNghiep\face_dataset\Face_4\006_01_01_080_18_crop_128.png,test,ok,True,12,Face_4,Face_4,0.501692,yes,1,128,128,"{""x"": 40, ""y"": 0, ""w"": 88, ""h"": 115}",53,567,,620,,
413,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_041_04_crop_128.png,test,ok,True,13,Face_5,Face_5,0.740141,yes,1,128,128,"{""x"": 12, ""y"": 0, ""w"": 97, ""h"": 119}",54,565,,620,,
414,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_051_19_crop_128.png,test,ok,True,13,Face_5,Face_5,0.694269,yes,1,128,128,"{""x"": 25, ""y"": 0, ""w"": 101, ""h"": 126}",53,567,,620,,
415,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_140_09_crop_128.png,test,ok,True,15,Face_5,Face_5,0.886049,yes,1,128,128,"{""x"": 27, ""y"": 0, ""w"": 97, ""h"": 119}",53,566,,620,,
416,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_140_10_crop_128.png,test,ok,True,15,Face_5,Face_5,0.80467,yes,1,128,128,"{""x"": 30, ""y"": 0, ""w"": 96, ""h"": 122}",53,565,,619,,
417,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_190_19_crop_128.png,test,ok,True,14,Face_5,Face_5,0.654692,yes,1,128,128,"{""x"": 0, ""y"": 0, ""w"": 106, ""h"": 126}",53,567,,621,,
418,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_051_09_crop_128.png,test,ok,True,15,Face_5,Face_5,0.938345,yes,1,128,128,"{""x"": 25, ""y"": 0, ""w"": 102, ""h"": 121}",54,565,,619,,
419,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_080_16_crop_128.png,test,ok,True,14,Face_5,Face_5,0.63958,yes,1,128,128,"{""x"": 44, ""y"": 0, ""w"": 84, ""h"": 118}",54,565,,619,,
420,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_140_18_crop_128.png,test,ok,True,15,Face_5,Face_5,0.820515,yes,1,128,128,"{""x"": 26, ""y"": 0, ""w"": 98, ""h"": 123}",53,567,,621,,
421,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_140_17_crop_128.png,test,ok,True,14,Face_5,Face_5,0.840331,yes,1,128,128,"{""x"": 28, ""y"": 0, ""w"": 97, ""h"": 123}",53,566,,620,,
422,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_090_19_crop_128.png,test,ok,False,-1,,__stranger__,0,no,1,128,128,"{""x"": 27, ""y"": 2, ""w"": 83, ""h"": 109}",55,565,,621,,
423,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_080_10_crop_128.png,test,ok,True,15,Face_5,Face_5,0.643766,yes,1,128,128,"{""x"": 41, ""y"": 0, ""w"": 87, ""h"": 121}",53,566,,619,,
424,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_140_03_crop_128.png,test,ok,True,13,Face_5,Face_5,0.700125,yes,1,128,128,"{""x"": 26, ""y"": 0, ""w"": 96, ""h"": 120}",53,567,,621,,
425,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_130_07_crop_128.png,test,ok,True,14,Face_5,Face_5,0.835789,yes,1,128,128,"{""x"": 28, ""y"": 0, ""w"": 100, ""h"": 125}",53,567,,621,,
426,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_130_17_crop_128.png,test,ok,True,14,Face_5,Face_5,0.769069,yes,1,128,128,"{""x"": 33, ""y"": 0, ""w"": 92, ""h"": 123}",53,567,,621,,
427,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_190_17_crop_128.png,test,ok,True,14,Face_5,Face_5,0.729297,yes,1,128,128,"{""x"": 9, ""y"": 0, ""w"": 99, ""h"": 122}",53,566,,620,,
428,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_050_19_crop_128.png,test,ok,True,13,Face_5,Face_5,0.657488,yes,1,128,128,"{""x"": 15, ""y"": 0, ""w"": 102, ""h"": 121}",53,568,,622,,
429,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_080_05_crop_128.png,test,ok,True,13,Face_5,Face_5,0.661682,yes,1,128,128,"{""x"": 39, ""y"": 0, ""w"": 89, ""h"": 120}",53,567,,621,,
430,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_140_19_crop_128.png,test,ok,True,14,Face_5,Face_5,0.707566,yes,1,128,128,"{""x"": 31, ""y"": 0, ""w"": 97, ""h"": 122}",53,567,,621,,
431,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_130_09_crop_128.png,test,ok,True,15,Face_5,Face_5,0.785533,yes,1,128,128,"{""x"": 32, ""y"": 0, ""w"": 94, ""h"": 124}",53,565,,619,,
432,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_041_11_crop_128.png,test,ok,True,13,Face_5,Face_5,0.694761,yes,1,128,128,"{""x"": 10, ""y"": 0, ""w"": 97, ""h"": 120}",55,565,,620,,
433,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_080_13_crop_128.png,test,ok,True,13,Face_5,Face_5,0.506793,yes,1,128,128,"{""x"": 49, ""y"": 0, ""w"": 79, ""h"": 120}",54,566,,620,,
434,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_02_080_07_crop_128.png,test,ok,True,13,Face_5,Face_5,0.629935,yes,1,128,128,"{""x"": 38, ""y"": 0, ""w"": 85, ""h"": 116}",54,567,,622,,
435,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_080_11_crop_128.png,test,ok,True,13,Face_5,Face_5,0.515095,yes,1,128,128,"{""x"": 45, ""y"": 0, ""w"": 83, ""h"": 118}",53,566,,619,,
436,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_02_120_15_crop_128.png,test,ok,False,-1,,__stranger__,0,no,1,128,128,"{""x"": 34, ""y"": 0, ""w"": 76, ""h"": 113}",54,566,,620,,
437,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_200_18_crop_128.png,test,ok,True,14,Face_5,Face_5,0.553402,yes,1,128,128,"{""x"": 17, ""y"": 0, ""w"": 91, ""h"": 117}",53,567,,621,,
438,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_051_12_crop_128.png,test,ok,True,13,Face_5,Face_5,0.745135,yes,1,128,128,"{""x"": 26, ""y"": 1, ""w"": 96, ""h"": 123}",54,568,,622,,
439,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_041_09_crop_128.png,test,ok,True,13,Face_5,Face_5,0.841307,yes,1,128,128,"{""x"": 11, ""y"": 0, ""w"": 100, ""h"": 121}",53,567,,621,,
440,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_051_01_crop_128.png,test,ok,True,14,Face_5,Face_5,0.684374,yes,1,128,128,"{""x"": 22, ""y"": 0, ""w"": 98, ""h"": 124}",53,566,,619,,
441,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_080_17_crop_128.png,test,ok,True,14,Face_5,Face_5,0.650455,yes,1,128,128,"{""x"": 40, ""y"": 0, ""w"": 87, ""h"": 121}",54,567,,621,,
442,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_190_09_crop_128.png,test,ok,True,13,Face_5,Face_5,0.74168,yes,1,128,128,"{""x"": 10, ""y"": 0, ""w"": 93, ""h"": 122}",53,566,,620,,
443,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_130_16_crop_128.png,test,ok,True,14,Face_5,Face_5,0.793677,yes,1,128,128,"{""x"": 36, ""y"": 0, ""w"": 92, ""h"": 123}",53,566,,620,,
444,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_051_16_crop_128.png,test,ok,True,13,Face_5,Face_5,0.873865,yes,1,128,128,"{""x"": 25, ""y"": 0, ""w"": 95, ""h"": 119}",53,566,,619,,
445,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_041_16_crop_128.png,test,ok,True,13,Face_5,Face_5,0.84893,yes,1,128,128,"{""x"": 15, ""y"": 0, ""w"": 97, ""h"": 120}",53,567,,621,,
446,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_190_04_crop_128.png,test,ok,True,13,Face_5,Face_5,0.651556,yes,1,128,128,"{""x"": 5, ""y"": 0, ""w"": 104, ""h"": 125}",53,565,,619,,
447,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_051_17_crop_128.png,test,ok,True,14,Face_5,Face_5,0.875013,yes,1,128,128,"{""x"": 25, ""y"": 0, ""w"": 96, ""h"": 120}",55,567,,622,,
448,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_041_03_crop_128.png,test,ok,True,13,Face_5,Face_5,0.751368,yes,1,128,128,"{""x"": 14, ""y"": 0, ""w"": 97, ""h"": 121}",53,566,,620,,
449,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_051_00_crop_128.png,test,ok,True,13,Face_5,Face_5,0.69365,yes,1,128,128,"{""x"": 21, ""y"": 0, ""w"": 105, ""h"": 125}",53,566,,620,,
450,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_200_05_crop_128.png,test,ok,True,13,Face_5,Face_5,0.508983,yes,1,128,128,"{""x"": 15, ""y"": 0, ""w"": 93, ""h"": 123}",53,566,,620,,
451,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_130_06_crop_128.png,test,ok,True,13,Face_5,Face_5,0.794957,yes,1,128,128,"{""x"": 34, ""y"": 0, ""w"": 94, ""h"": 125}",53,568,,622,,
452,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_050_07_crop_128.png,test,ok,True,15,Face_5,Face_5,0.909881,yes,1,128,128,"{""x"": 22, ""y"": 0, ""w"": 98, ""h"": 120}",53,567,,620,,
453,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_130_04_crop_128.png,test,ok,True,13,Face_5,Face_5,0.731951,yes,1,128,128,"{""x"": 35, ""y"": 0, ""w"": 93, ""h"": 121}",54,565,,619,,
454,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_120_00_crop_128.png,test,ok,False,-1,,__stranger__,0,no,1,128,128,"{""x"": 30, ""y"": 0, ""w"": 89, ""h"": 125}",53,567,,621,,
455,Face_5,D:\Project_TotNghiep\face_dataset\Face_5\007_01_01_050_15_crop_128.png,test,ok,True,14,Face_5,Face_5,0.847975,yes,1,128,128,"{""x"": 14, ""y"": 0, ""w"": 101, ""h"": 118}",53,567,,621,,
